codigo_provincia,provincia,codigo_departamento,departamento,codigo_partido,partido,lista_interna,agrupacion,votos
6,CHACO,9,Tapenaga,3123,UNION POR CHACO,LISTA A - UNIDAD,519,748
6,CHACO,9,Tapenaga,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,71
6,CHACO,9,Tapenaga,9001,ELECTORES,,9001,2901
6,CHACO,9,Tapenaga,9002,VOTANTES,,9002,1403
6,CHACO,9,Tapenaga,9003,VOTOS IMPUGNADOS,,9003,2
6,CHACO,9,Tapenaga,9004,VOTOS BLANCOS,,9004,50
6,CHACO,9,Tapenaga,9005,VOTOS NULOS,,9005,6
6,CHACO,9,Tapenaga,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,9,Tapenaga,9007,EMPADRONADOS,,9007,2901
6,CHACO,10,San Lorenzo,14,PARTIDO OBRERO,,14,43
6,CHACO,10,San Lorenzo,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,127
6,CHACO,10,San Lorenzo,179,PARTIDO CIUDADANOS A GOBERNAR,,179,14
6,CHACO,10,San Lorenzo,182,PROYECTO SUR,,182,40
6,CHACO,10,San Lorenzo,518,FRENTE CIVICO PRO CHACO,,518,50
6,CHACO,10,San Lorenzo,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,4339
6,CHACO,10,San Lorenzo,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,66
6,CHACO,10,San Lorenzo,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,98
6,CHACO,10,San Lorenzo,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,69
6,CHACO,10,San Lorenzo,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,149
6,CHACO,10,San Lorenzo,3123,UNION POR CHACO,LISTA A - UNIDAD,519,1922
6,CHACO,10,San Lorenzo,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,723
6,CHACO,10,San Lorenzo,9001,ELECTORES,,9001,11759
6,CHACO,10,San Lorenzo,9002,VOTANTES,,9002,3789
6,CHACO,10,San Lorenzo,9003,VOTOS IMPUGNADOS,,9003,11
6,CHACO,10,San Lorenzo,9004,VOTOS BLANCOS,,9004,370
6,CHACO,10,San Lorenzo,9005,VOTOS NULOS,,9005,23
6,CHACO,10,San Lorenzo,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,10,San Lorenzo,9007,EMPADRONADOS,,9007,11759
6,CHACO,11,Mayor l.j. Fontana,14,PARTIDO OBRERO,,14,491
6,CHACO,11,Mayor l.j. Fontana,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,206
6,CHACO,11,Mayor l.j. Fontana,179,PARTIDO CIUDADANOS A GOBERNAR,,179,82
6,CHACO,11,Mayor l.j. Fontana,182,PROYECTO SUR,,182,214
6,CHACO,11,Mayor l.j. Fontana,518,FRENTE CIVICO PRO CHACO,,518,409
6,CHACO,11,Mayor l.j. Fontana,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,13105
6,CHACO,11,Mayor l.j. Fontana,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,734
6,CHACO,11,Mayor l.j. Fontana,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,349
6,CHACO,11,Mayor l.j. Fontana,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,282
6,CHACO,11,Mayor l.j. Fontana,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,468
6,CHACO,11,Mayor l.j. Fontana,3123,UNION POR CHACO,LISTA A - UNIDAD,519,8222
6,CHACO,11,Mayor l.j. Fontana,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,3763
6,CHACO,11,Mayor l.j. Fontana,9001,ELECTORES,,9001,42561
6,CHACO,11,Mayor l.j. Fontana,9002,VOTANTES,,9002,17505
6,CHACO,11,Mayor l.j. Fontana,9003,VOTOS IMPUGNADOS,,9003,1
6,CHACO,11,Mayor l.j. Fontana,9004,VOTOS BLANCOS,,9004,2617
6,CHACO,11,Mayor l.j. Fontana,9005,VOTOS NULOS,,9005,113
6,CHACO,11,Mayor l.j. Fontana,9006,VOTOS RECURRIDOS,,9006,1
6,CHACO,11,Mayor l.j. Fontana,9007,EMPADRONADOS,,9007,43895
6,CHACO,12,O Higgins,14,PARTIDO OBRERO,,14,35
6,CHACO,12,O Higgins,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,120
6,CHACO,12,O Higgins,179,PARTIDO CIUDADANOS A GOBERNAR,,179,8
6,CHACO,12,O Higgins,182,PROYECTO SUR,,182,20
6,CHACO,12,O Higgins,518,FRENTE CIVICO PRO CHACO,,518,48
6,CHACO,12,O Higgins,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,5177
6,CHACO,12,O Higgins,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,59
6,CHACO,12,O Higgins,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,127
6,CHACO,12,O Higgins,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,284
6,CHACO,12,O Higgins,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,176
6,CHACO,12,O Higgins,3123,UNION POR CHACO,LISTA A - UNIDAD,519,2939
6,CHACO,12,O Higgins,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,777
6,CHACO,12,O Higgins,9001,ELECTORES,,9001,14693
6,CHACO,12,O Higgins,9002,VOTANTES,,9002,3799
6,CHACO,12,O Higgins,9003,VOTOS IMPUGNADOS,,9003,2
6,CHACO,12,O Higgins,9004,VOTOS BLANCOS,,9004,450
6,CHACO,12,O Higgins,9005,VOTOS NULOS,,9005,35
6,CHACO,12,O Higgins,9006,VOTOS RECURRIDOS,,9006,3
6,CHACO,12,O Higgins,9007,EMPADRONADOS,,9007,16088
6,CHACO,13,Cte. Fernandez,14,PARTIDO OBRERO,,14,471
6,CHACO,13,Cte. Fernandez,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,398
6,CHACO,13,Cte. Fernandez,179,PARTIDO CIUDADANOS A GOBERNAR,,179,154
6,CHACO,13,Cte. Fernandez,182,PROYECTO SUR,,182,252
6,CHACO,13,Cte. Fernandez,518,FRENTE CIVICO PRO CHACO,,518,514
6,CHACO,13,Cte. Fernandez,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,12740
6,CHACO,13,Cte. Fernandez,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,259
6,CHACO,13,Cte. Fernandez,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,769
6,CHACO,13,Cte. Fernandez,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,295
6,CHACO,13,Cte. Fernandez,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,617
6,CHACO,13,Cte. Fernandez,3123,UNION POR CHACO,LISTA A - UNIDAD,519,14709
6,CHACO,13,Cte. Fernandez,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,17054
6,CHACO,13,Cte. Fernandez,9001,ELECTORES,,9001,70889
6,CHACO,13,Cte. Fernandez,9002,VOTANTES,,9002,35053
6,CHACO,13,Cte. Fernandez,9003,VOTOS IMPUGNADOS,,9003,21
6,CHACO,13,Cte. Fernandez,9004,VOTOS BLANCOS,,9004,2445
6,CHACO,13,Cte. Fernandez,9005,VOTOS NULOS,,9005,472
6,CHACO,13,Cte. Fernandez,9006,VOTOS RECURRIDOS,,9006,4
6,CHACO,13,Cte. Fernandez,9007,EMPADRONADOS,,9007,70889
6,CHACO,14,Quitilipi,14,PARTIDO OBRERO,,14,167
6,CHACO,14,Quitilipi,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,169
6,CHACO,14,Quitilipi,179,PARTIDO CIUDADANOS A GOBERNAR,,179,40
6,CHACO,14,Quitilipi,182,PROYECTO SUR,,182,90
6,CHACO,14,Quitilipi,518,FRENTE CIVICO PRO CHACO,,518,143
6,CHACO,14,Quitilipi,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,6625
6,CHACO,14,Quitilipi,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,146
6,CHACO,14,Quitilipi,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,157
6,CHACO,14,Quitilipi,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,114
6,CHACO,14,Quitilipi,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,288
6,CHACO,14,Quitilipi,3123,UNION POR CHACO,LISTA A - UNIDAD,519,4719
6,CHACO,14,Quitilipi,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,2316
6,CHACO,14,Quitilipi,9001,ELECTORES,,9001,24111
6,CHACO,14,Quitilipi,9002,VOTANTES,,9002,14613
6,CHACO,14,Quitilipi,9003,VOTOS IMPUGNADOS,,9003,1
6,CHACO,14,Quitilipi,9004,VOTOS BLANCOS,,9004,801
6,CHACO,14,Quitilipi,9005,VOTOS NULOS,,9005,42
6,CHACO,14,Quitilipi,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,14,Quitilipi,9007,EMPADRONADOS,,9007,25480
6,CHACO,15,25 de Mayo,14,PARTIDO OBRERO,,14,73
6,CHACO,15,25 de Mayo,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,128
6,CHACO,15,25 de Mayo,179,PARTIDO CIUDADANOS A GOBERNAR,,179,18
6,CHACO,15,25 de Mayo,182,PROYECTO SUR,,182,89
6,CHACO,15,25 de Mayo,518,FRENTE CIVICO PRO CHACO,,518,206
6,CHACO,15,25 de Mayo,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,7085
6,CHACO,15,25 de Mayo,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,104
6,CHACO,15,25 de Mayo,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,133
6,CHACO,15,25 de Mayo,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,88
6,CHACO,15,25 de Mayo,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,194
6,CHACO,15,25 de Mayo,3123,UNION POR CHACO,LISTA A - UNIDAD,519,3312
6,CHACO,15,25 de Mayo,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,1282
6,CHACO,15,25 de Mayo,9001,ELECTORES,,9001,19519
6,CHACO,15,25 de Mayo,9002,VOTANTES,,9002,7132
6,CHACO,15,25 de Mayo,9003,VOTOS IMPUGNADOS,,9003,11
6,CHACO,15,25 de Mayo,9004,VOTOS BLANCOS,,9004,491
6,CHACO,15,25 de Mayo,9005,VOTOS NULOS,,9005,49
6,CHACO,15,25 de Mayo,9006,VOTOS RECURRIDOS,,9006,7
6,CHACO,15,25 de Mayo,9007,EMPADRONADOS,,9007,22282
6,CHACO,16,Maipu,14,PARTIDO OBRERO,,14,74
6,CHACO,16,Maipu,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,74
6,CHACO,16,Maipu,179,PARTIDO CIUDADANOS A GOBERNAR,,179,21
6,CHACO,16,Maipu,182,PROYECTO SUR,,182,47
6,CHACO,16,Maipu,518,FRENTE CIVICO PRO CHACO,,518,171
6,CHACO,16,Maipu,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,5063
6,CHACO,16,Maipu,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,262
6,CHACO,16,Maipu,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,120
6,CHACO,16,Maipu,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,111
6,CHACO,16,Maipu,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,275
6,CHACO,16,Maipu,3123,UNION POR CHACO,LISTA A - UNIDAD,519,2223
6,CHACO,16,Maipu,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,2551
6,CHACO,16,Maipu,9001,ELECTORES,,9001,18085
6,CHACO,16,Maipu,9002,VOTANTES,,9002,7879
6,CHACO,16,Maipu,9003,VOTOS IMPUGNADOS,,9003,2
6,CHACO,16,Maipu,9004,VOTOS BLANCOS,,9004,820
6,CHACO,16,Maipu,9005,VOTOS NULOS,,9005,48
6,CHACO,16,Maipu,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,16,Maipu,9007,EMPADRONADOS,,9007,19115
6,CHACO,17,Independencia,14,PARTIDO OBRERO,,14,37
6,CHACO,17,Independencia,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,248
6,CHACO,17,Independencia,179,PARTIDO CIUDADANOS A GOBERNAR,,179,114
6,CHACO,17,Independencia,182,PROYECTO SUR,,182,31
6,CHACO,17,Independencia,518,FRENTE CIVICO PRO CHACO,,518,59
6,CHACO,17,Independencia,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,5845
6,CHACO,17,Independencia,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,122
6,CHACO,17,Independencia,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,136
6,CHACO,17,Independencia,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,69
6,CHACO,17,Independencia,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,141
6,CHACO,17,Independencia,3123,UNION POR CHACO,LISTA A - UNIDAD,519,2956
6,CHACO,17,Independencia,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,909
6,CHACO,17,Independencia,9001,ELECTORES,,9001,16020
6,CHACO,17,Independencia,9002,VOTANTES,,9002,9785
6,CHACO,17,Independencia,9003,VOTOS IMPUGNADOS,,9003,1
6,CHACO,17,Independencia,9004,VOTOS BLANCOS,,9004,478
6,CHACO,17,Independencia,9005,VOTOS NULOS,,9005,16
6,CHACO,17,Independencia,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,17,Independencia,9007,EMPADRONADOS,,9007,16362
6,CHACO,18,Gral. Belgrano,14,PARTIDO OBRERO,,14,45
6,CHACO,18,Gral. Belgrano,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,38
6,CHACO,18,Gral. Belgrano,179,PARTIDO CIUDADANOS A GOBERNAR,,179,11
6,CHACO,18,Gral. Belgrano,182,PROYECTO SUR,,182,15
6,CHACO,18,Gral. Belgrano,518,FRENTE CIVICO PRO CHACO,,518,35
6,CHACO,18,Gral. Belgrano,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,3553
6,CHACO,18,Gral. Belgrano,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,26
6,CHACO,18,Gral. Belgrano,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,34
6,CHACO,18,Gral. Belgrano,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,15
6,CHACO,18,Gral. Belgrano,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,44
6,CHACO,18,Gral. Belgrano,3123,UNION POR CHACO,LISTA A - UNIDAD,519,1421
6,CHACO,18,Gral. Belgrano,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,207
6,CHACO,18,Gral. Belgrano,9001,ELECTORES,,9001,8519
6,CHACO,18,Gral. Belgrano,9002,VOTANTES,,9002,1925
6,CHACO,18,Gral. Belgrano,9003,VOTOS IMPUGNADOS,,9003,0
6,CHACO,18,Gral. Belgrano,9004,VOTOS BLANCOS,,9004,483
6,CHACO,18,Gral. Belgrano,9005,VOTOS NULOS,,9005,15
6,CHACO,18,Gral. Belgrano,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,18,Gral. Belgrano,9007,EMPADRONADOS,,9007,8519
6,CHACO,19,9 de Julio,14,PARTIDO OBRERO,,14,98
6,CHACO,19,9 de Julio,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,47
6,CHACO,19,9 de Julio,179,PARTIDO CIUDADANOS A GOBERNAR,,179,22
6,CHACO,19,9 de Julio,182,PROYECTO SUR,,182,40
6,CHACO,19,9 de Julio,518,FRENTE CIVICO PRO CHACO,,518,120
6,CHACO,19,9 de Julio,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,7694
6,CHACO,19,9 de Julio,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,50
6,CHACO,19,9 de Julio,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,96
6,CHACO,19,9 de Julio,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,54
6,CHACO,19,9 de Julio,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,99
6,CHACO,19,9 de Julio,3123,UNION POR CHACO,LISTA A - UNIDAD,519,4714
6,CHACO,19,9 de Julio,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,1391
6,CHACO,19,9 de Julio,9001,ELECTORES,,9001,19868
6,CHACO,19,9 de Julio,9002,VOTANTES,,9002,14853
6,CHACO,19,9 de Julio,9003,VOTOS IMPUGNADOS,,9003,5
6,CHACO,19,9 de Julio,9004,VOTOS BLANCOS,,9004,403
6,CHACO,19,9 de Julio,9005,VOTOS NULOS,,9005,103
6,CHACO,19,9 de Julio,9006,VOTOS RECURRIDOS,,9006,2
6,CHACO,19,9 de Julio,9007,EMPADRONADOS,,9007,22116
6,CHACO,20,Chacabuco,14,PARTIDO OBRERO,,14,177
6,CHACO,20,Chacabuco,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,88
6,CHACO,20,Chacabuco,179,PARTIDO CIUDADANOS A GOBERNAR,,179,41
6,CHACO,20,Chacabuco,182,PROYECTO SUR,,182,87
6,CHACO,20,Chacabuco,518,FRENTE CIVICO PRO CHACO,,518,211
6,CHACO,20,Chacabuco,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,6908
6,CHACO,20,Chacabuco,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,99
6,CHACO,20,Chacabuco,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,213
6,CHACO,20,Chacabuco,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,100
6,CHACO,20,Chacabuco,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,458
6,CHACO,20,Chacabuco,3123,UNION POR CHACO,LISTA A - UNIDAD,519,7532
6,CHACO,20,Chacabuco,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,983
6,CHACO,20,Chacabuco,9001,ELECTORES,,9001,23705
6,CHACO,20,Chacabuco,9002,VOTANTES,,9002,13855
6,CHACO,20,Chacabuco,9003,VOTOS IMPUGNADOS,,9003,5
6,CHACO,20,Chacabuco,9004,VOTOS BLANCOS,,9004,942
6,CHACO,20,Chacabuco,9005,VOTOS NULOS,,9005,115
6,CHACO,20,Chacabuco,9006,VOTOS RECURRIDOS,,9006,1
6,CHACO,20,Chacabuco,9007,EMPADRONADOS,,9007,23705
6,CHACO,21,12 de Octubre,14,PARTIDO OBRERO,,14,61
6,CHACO,21,12 de Octubre,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,117
6,CHACO,21,12 de Octubre,179,PARTIDO CIUDADANOS A GOBERNAR,,179,28
6,CHACO,21,12 de Octubre,182,PROYECTO SUR,,182,41
6,CHACO,21,12 de Octubre,518,FRENTE CIVICO PRO CHACO,,518,429
6,CHACO,21,12 de Octubre,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,4394
6,CHACO,21,12 de Octubre,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,64
6,CHACO,21,12 de Octubre,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,100
6,CHACO,21,12 de Octubre,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,41
6,CHACO,21,12 de Octubre,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,159
6,CHACO,21,12 de Octubre,3123,UNION POR CHACO,LISTA A - UNIDAD,519,4658
6,CHACO,21,12 de Octubre,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,459
6,CHACO,21,12 de Octubre,9001,ELECTORES,,9001,15295
6,CHACO,21,12 de Octubre,9002,VOTANTES,,9002,5703
6,CHACO,21,12 de Octubre,9003,VOTOS IMPUGNADOS,,9003,6
6,CHACO,21,12 de Octubre,9004,VOTOS BLANCOS,,9004,296
6,CHACO,21,12 de Octubre,9005,VOTOS NULOS,,9005,43
6,CHACO,21,12 de Octubre,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,21,12 de Octubre,9007,EMPADRONADOS,,9007,17231
6,CHACO,22,2 de Abril,14,PARTIDO OBRERO,,14,38
6,CHACO,22,2 de Abril,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,13
6,CHACO,22,2 de Abril,179,PARTIDO CIUDADANOS A GOBERNAR,,179,2
6,CHACO,22,2 de Abril,182,PROYECTO SUR,,182,13
6,CHACO,22,2 de Abril,518,FRENTE CIVICO PRO CHACO,,518,25
6,CHACO,22,2 de Abril,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,1751
6,CHACO,22,2 de Abril,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,14
6,CHACO,22,2 de Abril,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,21
6,CHACO,22,2 de Abril,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,16
6,CHACO,22,2 de Abril,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,35
6,CHACO,22,2 de Abril,3123,UNION POR CHACO,LISTA A - UNIDAD,519,1328
6,CHACO,22,2 de Abril,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,139
6,CHACO,22,2 de Abril,9001,ELECTORES,,9001,4826
6,CHACO,22,2 de Abril,9002,VOTANTES,,9002,3642
6,CHACO,22,2 de Abril,9003,VOTOS IMPUGNADOS,,9003,0
6,CHACO,22,2 de Abril,9004,VOTOS BLANCOS,,9004,195
6,CHACO,22,2 de Abril,9005,VOTOS NULOS,,9005,10
6,CHACO,22,2 de Abril,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,22,2 de Abril,9007,EMPADRONADOS,,9007,5465
6,CHACO,23,Fray Santa María de Oro,14,PARTIDO OBRERO,,14,30
6,CHACO,23,Fray Santa María de Oro,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,37
6,CHACO,23,Fray Santa María de Oro,179,PARTIDO CIUDADANOS A GOBERNAR,,179,6
6,CHACO,23,Fray Santa María de Oro,182,PROYECTO SUR,,182,9
6,CHACO,23,Fray Santa María de Oro,518,FRENTE CIVICO PRO CHACO,,518,12
6,CHACO,23,Fray Santa María de Oro,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,2927
6,CHACO,23,Fray Santa María de Oro,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,69
6,CHACO,23,Fray Santa María de Oro,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,16
6,CHACO,23,Fray Santa María de Oro,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,52
6,CHACO,23,Fray Santa María de Oro,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,76
6,CHACO,23,Fray Santa María de Oro,3123,UNION POR CHACO,LISTA A - UNIDAD,519,1692
6,CHACO,23,Fray Santa María de Oro,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,490
6,CHACO,23,Fray Santa María de Oro,9001,ELECTORES,,9001,8071
6,CHACO,23,Fray Santa María de Oro,9002,VOTANTES,,9002,4287
6,CHACO,23,Fray Santa María de Oro,9003,VOTOS IMPUGNADOS,,9003,1
6,CHACO,23,Fray Santa María de Oro,9004,VOTOS BLANCOS,,9004,200
6,CHACO,23,Fray Santa María de Oro,9005,VOTOS NULOS,,9005,26
6,CHACO,23,Fray Santa María de Oro,9006,VOTOS RECURRIDOS,,9006,0
6,CHACO,23,Fray Santa María de Oro,9007,EMPADRONADOS,,9007,9424
6,CHACO,24,Alte. Brown,14,PARTIDO OBRERO,,14,29
6,CHACO,24,Alte. Brown,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,94
6,CHACO,24,Alte. Brown,179,PARTIDO CIUDADANOS A GOBERNAR,,179,429
6,CHACO,24,Alte. Brown,182,PROYECTO SUR,,182,23
6,CHACO,24,Alte. Brown,518,FRENTE CIVICO PRO CHACO,,518,193
6,CHACO,24,Alte. Brown,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,7180
6,CHACO,24,Alte. Brown,3119,FRENTE PARA LA VICTORIA,LISTA B - JUAN DOMINGO CHACO,501,59
6,CHACO,24,Alte. Brown,3120,FRENTE PARA LA VICTORIA,LISTA H - MODELO ARGENTINO,501,128
6,CHACO,24,Alte. Brown,3121,FRENTE PARA LA VICTORIA,LISTA V - RAZON DE VIDA EVITA,501,54
6,CHACO,24,Alte. Brown,3122,FRENTE PARA LA VICTORIA,LISTA C - UNIDAD Y LEALTAD,501,176
6,CHACO,24,Alte. Brown,3123,UNION POR CHACO,LISTA A - UNIDAD,519,2814
6,CHACO,24,Alte. Brown,3124,UNION POR CHACO,LISTA B - SOMOS PARTE,519,2185
6,CHACO,24,Alte. Brown,9001,ELECTORES,,9001,20684
6,CHACO,24,Alte. Brown,9002,VOTANTES,,9002,9797
6,CHACO,24,Alte. Brown,9003,VOTOS IMPUGNADOS,,9003,3
6,CHACO,24,Alte. Brown,9004,VOTOS BLANCOS,,9004,423
6,CHACO,24,Alte. Brown,9005,VOTOS NULOS,,9005,63
6,CHACO,24,Alte. Brown,9006,VOTOS RECURRIDOS,,9006,2
6,CHACO,24,Alte. Brown,9007,EMPADRONADOS,,9007,24430
6,CHACO,25,Gral. Guemes,14,PARTIDO OBRERO,,14,179
6,CHACO,25,Gral. Guemes,60,MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD,,60,331
6,CHACO,25,Gral. Guemes,179,PARTIDO CIUDADANOS A GOBERNAR,,179,57
6,CHACO,25,Gral. Guemes,182,PROYECTO SUR,,182,548
6,CHACO,25,Gral. Guemes,518,FRENTE CIVICO PRO CHACO,,518,258
6,CHACO,25,Gral. Guemes,3118,FRENTE PARA LA VICTORIA,LISTA K - 17 DE OCTUBRE,501,15249
